Record Type,Province Code,Province Name,Is Canada,Population in Census Families,Children Aged 0 to 5,Population Status,Children Status,CSD Number,CSD Name,MIZ Identifier,MIZ Label,MIZ Analysis Label,Geography Type,Child Population Band,Child Population Band Sort,Public Denominator Flag,MIZ Status,Province Status,Indicator,Indicator Short Name,Indicator Description,Indicator Sort,Children Count,Percent,Value Status,Note Number,Note
CSD Indicators,24,,,,,,,2442045,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442045,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442045,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442045,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442045,,,,,,,,,,,Lone Parent,,,5,15,75.0,Reportable,,
CSD Indicators,24,,,,,,,2442050,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442050,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442050,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442050,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442050,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442055,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442055,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442055,,,,,,,,,,,Parent(s) Less Than High School,,,3,15,11.11111111111111,Reportable,,
CSD Indicators,24,,,,,,,2442055,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442055,,,,,,,,,,,Lone Parent,,,5,30,22.22222222222222,Reportable,,
CSD Indicators,24,,,,,,,2442060,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442060,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442060,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442060,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442060,,,,,,,,,,,Lone Parent,,,5,10,25.0,Reportable,,
CSD Indicators,24,,,,,,,2442065,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442065,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442065,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2442065,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2442065,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2442070,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,24,,,,,,,2442070,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442070,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2442070,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2442070,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2442075,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442075,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442075,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442075,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442075,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442078,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442078,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442078,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2442078,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2442078,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2442088,,,,,,,,,,,Below LIM,,,1,45,13.9,Reportable,,
CSD Indicators,24,,,,,,,2442088,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442088,,,,,,,,,,,Parent(s) Less Than High School,,,3,35,10.606060606060606,Reportable,,
CSD Indicators,24,,,,,,,2442088,,,,,,,,,,,Immigrant Parent(s),,,4,10,3.0303030303030303,Reportable,,
CSD Indicators,24,,,,,,,2442088,,,,,,,,,,,Lone Parent,,,5,50,15.151515151515152,Reportable,,
CSD Indicators,24,,,,,,,2442095,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442095,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442095,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442095,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442095,,,,,,,,,,,Lone Parent,,,5,15,13.636363636363635,Reportable,,
CSD Indicators,24,,,,,,,2442098,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442098,,,,,,,,,,,Indigenous Identity,,,2,10,5.3,Reportable,,
CSD Indicators,24,,,,,,,2442098,,,,,,,,,,,Parent(s) Less Than High School,,,3,15,7.894736842105263,Reportable,,
CSD Indicators,24,,,,,,,2442098,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442098,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442100,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442100,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442100,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442100,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442100,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442110,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442110,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442110,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442110,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2442110,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2443027,,,,,,,,,,,Below LIM,,,1,1175,11.8,Reportable,,
CSD Indicators,24,,,,,,,2443027,,,,,,,,,,,Indigenous Identity,,,2,150,1.5,Reportable,,
CSD Indicators,24,,,,,,,2443027,,,,,,,,,,,Parent(s) Less Than High School,,,3,625,6.278252134605726,Reportable,,
CSD Indicators,24,,,,,,,2443027,,,,,,,,,,,Immigrant Parent(s),,,4,2100,21.094927172275238,Reportable,,
CSD Indicators,24,,,,,,,2443027,,,,,,,,,,,Lone Parent,,,5,1475,14.816675037669514,Reportable,,
CSD Indicators,24,,,,,,,2444003,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444003,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444003,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2444003,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2444003,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2444005,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,24,,,,,,,2444005,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444005,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2444005,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2444005,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2444010,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444010,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444010,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2444010,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2444010,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2444015,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444015,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444015,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444015,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444015,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444023,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444023,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444023,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444023,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444023,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444037,,,,,,,,,,,Below LIM,,,1,35,7.3,Reportable,,
CSD Indicators,24,,,,,,,2444037,,,,,,,,,,,Indigenous Identity,,,2,15,3.1,Reportable,,
CSD Indicators,24,,,,,,,2444037,,,,,,,,,,,Parent(s) Less Than High School,,,3,35,7.291666666666667,Reportable,,
CSD Indicators,24,,,,,,,2444037,,,,,,,,,,,Immigrant Parent(s),,,4,20,4.166666666666666,Reportable,,
CSD Indicators,24,,,,,,,2444037,,,,,,,,,,,Lone Parent,,,5,80,16.666666666666664,Reportable,,
CSD Indicators,24,,,,,,,2444045,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444045,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444045,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444045,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444045,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444050,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444050,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444050,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444050,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444050,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444055,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444055,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444055,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444055,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444055,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444060,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444060,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444060,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444060,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444060,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444071,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444071,,,,,,,,,,,Indigenous Identity,,,2,15,6.8,Reportable,,
CSD Indicators,24,,,,,,,2444071,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444071,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444071,,,,,,,,,,,Lone Parent,,,5,10,4.545454545454546,Reportable,,
CSD Indicators,24,,,,,,,2444080,,,,,,,,,,,Below LIM,,,1,35,15.6,Reportable,,
CSD Indicators,24,,,,,,,2444080,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444080,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444080,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2444080,,,,,,,,,,,Lone Parent,,,5,25,10.869565217391305,Reportable,,
CSD Indicators,24,,,,,,,2445008,,,,,,,,,,,Below LIM,,,1,45,31.0,Reportable,,
CSD Indicators,24,,,,,,,2445008,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445008,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445008,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445008,,,,,,,,,,,Lone Parent,,,5,30,20.689655172413794,Reportable,,
CSD Indicators,24,,,,,,,2445020,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445020,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445020,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2445020,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2445020,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2445025,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445025,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445025,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445025,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445025,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445030,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445030,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445030,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445030,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445030,,,,,,,,,,,Lone Parent,,,5,20,44.44444444444444,Reportable,,
CSD Indicators,24,,,,,,,2445035,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445035,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445035,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445035,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445035,,,,,,,,,,,Lone Parent,,,5,15,20.0,Reportable,,
CSD Indicators,24,,,,,,,2445043,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445043,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445043,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2445043,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2445043,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2445050,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445050,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445050,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445050,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445050,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445055,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445055,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445055,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445055,,,,,,,,,,,Immigrant Parent(s),,,4,15,15.0,Reportable,,
CSD Indicators,24,,,,,,,2445055,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445060,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445060,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445060,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445060,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445060,,,,,,,,,,,Lone Parent,,,5,30,18.75,Reportable,,
CSD Indicators,24,,,,,,,2445072,,,,,,,,,,,Below LIM,,,1,90,7.1,Reportable,,
CSD Indicators,24,,,,,,,2445072,,,,,,,,,,,Indigenous Identity,,,2,30,2.4,Reportable,,
CSD Indicators,24,,,,,,,2445072,,,,,,,,,,,Parent(s) Less Than High School,,,3,125,9.803921568627452,Reportable,,
CSD Indicators,24,,,,,,,2445072,,,,,,,,,,,Immigrant Parent(s),,,4,105,8.235294117647058,Reportable,,
CSD Indicators,24,,,,,,,2445072,,,,,,,,,,,Lone Parent,,,5,175,13.725490196078432,Reportable,,
CSD Indicators,24,,,,,,,2445080,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,24,,,,,,,2445080,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,24,,,,,,,2445080,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,24,,,,,,,2445080,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,24,,,,,,,2445080,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,24,,,,,,,2445085,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445085,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445085,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445085,,,,,,,,,,,Immigrant Parent(s),,,4,10,28.57142857142857,Reportable,,
CSD Indicators,24,,,,,,,2445085,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445093,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445093,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445093,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445093,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445093,,,,,,,,,,,Lone Parent,,,5,10,6.896551724137931,Reportable,,
CSD Indicators,24,,,,,,,2445095,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445095,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445095,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2445095,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2445095,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2445100,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445100,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445100,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445100,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445100,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445105,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445105,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445105,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445105,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445105,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445115,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445115,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445115,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2445115,,,,,,,,,,,Immigrant Parent(s),,,4,15,4.838709677419355,Reportable,,
CSD Indicators,24,,,,,,,2445115,,,,,,,,,,,Lone Parent,,,5,10,3.225806451612903,Reportable,,
CSD Indicators,24,,,,,,,2446005,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446005,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446005,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2446005,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2446005,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2446010,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446010,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446010,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446010,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446010,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446017,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446017,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446017,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446017,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446017,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446025,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446025,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446025,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446025,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446025,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446030,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446030,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446030,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,24,,,,,,,2446030,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,24,,,,,,,2446030,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,24,,,,,,,2446035,,,,,,,,,,,Below LIM,,,1,20,19.1,Reportable,,
CSD Indicators,24,,,,,,,2446035,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446035,,,,,,,,,,,Parent(s) Less Than High School,,,3,10,9.523809523809524,Reportable,,
CSD Indicators,24,,,,,,,2446035,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,24,,,,,,,2446035,,,,,,,,,,,Lone Parent,,,5,25,23.809523809523807,Reportable,,
CSD Indicators,24,,,,,,,2446040,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
